locality_name,uuid,city_name
Hridaypur,67eba73d976cc4949766,Kolkata
Pimple Nilakh,b7fcc28ec27dd34e6f93,Pune
Jalahalli,bcdebe40b3a6490929fb,Bengaluru
Kaikondrahalli,3a3093b9588ffbce1964,Bengaluru
Thirukovilur,970e083fceb23aded351,Chennai
Sector 68,45fb28f39f4dc39cf585,Noida
Sector - 106,a98c71cb5fb05767c78b,Noida
Afzalpur,f4fb4ac954aaf685f3bd,Delhi
Perungavoor,277cf9a52ac79bf1e88e,Chennai
Panshet,6474625add0b774813cd,Pune
Kalavaiputhur,a9d493c044bf00133bca,Chennai
Narasipura,b5087689358f46bb28bf,Bengaluru
Karla,610845c7a8ad2d964df1,Pune
Rajarhat,ae3f2806b4fc820a796c,Gurgaon
Nava Naroda,03f38c81ed7706701008,Ahmedabad
Donaje,625638e11736970f5132,Pune
Yadavanahalli,e2afc3416c7c87c501d3,Bengaluru
Sector 21,ae5fff5547a3411259ee,Gurgaon
Sector 89A,971e124baf8647f7c55c,Gurgaon
Panje,70a5c3a732830e5d40b0,Mumbai
Ramayan Nagar,44f6d9897f45bf9783ec,Mumbai
Hullahalli,1d6a02a6fc0531945035,Bengaluru
Vignana Kendra,038c22c8c18780528f92,Bengaluru
Pujanahalli,0aa6da7bdc9910bf05b6,Bengaluru
Channahalli,0b207426d9a849a61100,Bengaluru
Vakas,7c493949f0a92ec51f3e,Mumbai
Sector 17 Sohna,742db0c5bc8cc99cfc6c,Gurgaon
Ashok Nagar,c30323a541367f3a656e,Kolkata
Potheri,80452b3aa0b1978bd3c0,Chennai
Doddabommasandra,933de32a2c2e75c8660b,Bengaluru
Koramangala 5th Block,3332d823ea268a75b590,Bengaluru
Nelamangala,0b934bd37a891ef7c23d,Bengaluru
Choutuppal,d47b2961e5ccf709a550,Hyderabad
Sector 150,338bfbd7096e7fb0f0c8,Noida
Karegaon,cf4a39306715d0b9e9ba,Pune
Belghoria,b603efa810bad034dd50,Kolkata
Bibinagar,b2d0440c761ec264b6cc,Hyderabad
Ambivali,141816ee8425836c36f3,Mumbai
Amberpet,74e5e182445800059aa6,Hyderabad
Bally,97a069b81a110bacac9a,Kolkata
Adyar,c076f7c39ff50c1abeda,Chennai
Mayur Vihar Phase 1,94c73846f1c1457094c9,Delhi
Mevalurkuppam,95df6a114e72d20406cc,Chennai
Kondakal,e6f52262705885e65121,Hyderabad
Gunjur Palya,f1895dcfb3130007a305,Bengaluru
Paharganj,a7dab64be6b3bafff3bf,Delhi
Aushapur,246c045904d011cdb71d,Hyderabad
Basavanapura,f1d2d0e382c88671b4fa,Bengaluru
Kazhipattur,48de4aaefdfdef20ed4b,Chennai
Kamsanpalle,4d991f32f2c215956c1b,Hyderabad
Paschim Chowbaga,9baf4e7d27e9229585c7,Kolkata
Chikkanayakanahalli,7ecba2eaf44414074778,Bengaluru
Valap,06f857b8db3de4876085,Mumbai
Shahazadiguda,078f8b97abc381a480d4,Hyderabad
Maan,bf2475473dce91490d1e,Mumbai
Nagole,a64659695e4492f1b3e7,Hyderabad
Mokila,61b9aa2d4f1e1feac6f7,Hyderabad
Usmanpura,5afd880a13e75ca1345c,Ahmedabad
Kodigehalli,90f2a97e296a932466d9,Bengaluru
Sonia Vihar,63239eb091ba2f172559,Delhi
Shahdara,b0c6183a092931938622,Delhi
Mazgaon,842c47cf5d5e6a5c8763,Mumbai
Kondapur,bfcca12401586b492f1e,Hyderabad
Harlur,d9b7dce87cfbd27a0bab,Bengaluru
Thoraipakkam,a8f969a5b25f3b47103a,Chennai
Sector 61,792b70495e345a029643,Noida
Betawade Gaon,1b945cf987054f150a9e,Mumbai
Jayanagar,d3767e492d786f2ebdb4,Bengaluru
Asarwa,f4a78543e8f250c0984a,Ahmedabad
Karanodai,aaedec87906f0c2c7619,Chennai
Ashoknagar Kalyangarh,1799039c9de67b07056e,Kolkata
Sudarshan Park,0e2cde4aa61260d74557,Delhi
Dallupura,3cd51545c23381d90982,Delhi
Ikkurthy,de1402c110eed4e8167b,Hyderabad
Kuthanur,e50a67be324bff692020,Chennai
Jalisana,0f16d1bbfe8e3e8d1aad,Ahmedabad
Sector 7G,8f805f23f0241a55dad7,Delhi
Sagarpur,e0e851b50c9e1901927b,Delhi
Nepalgange,4b2e070e532fac457e02,Kolkata
Morbe,9f4b12d1fd69258b303e,Mumbai
Kumbharkhan Pada,c98f5e90021329efb460,Mumbai
Annapurneswari Layout,d30dcc8df363585341f2,Bengaluru
Anjap,625533c351a5266564dc,Mumbai
Rajpur Sonarpur,5614bb05393a71bbdbdb,Kolkata
Naigaon West,d6b516ff79a3e5c0e070,Mumbai
Sector 60,29b984d0032d21f64f0f,Gurgaon
Nikol,136d5a29cbc595e7d974,Ahmedabad
Model Town,d31443636aad0cf18331,Delhi
Sector 112,9837d9681c9709dcdcd6,Gurgaon
Tellapur,7c47d7edd6ce913e4458,Hyderabad
Sector 6 Rohini,532e3d9be138aa06da51,Delhi
Green Park Extension,485c0510ade688857c63,Delhi
Kannamangala,f0bd9fe57bdc99759ee0,Bengaluru
Bagodara,15ab11722c1e3daafc9f,Ahmedabad
Khandve Nagar,5e8ef7a1837713f3510a,Pune
Tyayakana Halli,d8380814e2af29943b49,Bengaluru
Makane Kapase,28fdbd5e109bf607ebd6,Mumbai
Sector 51,30672c5806e4109ebc85,Noida
Bilasiya,6b47f6179cc608a7040c,Ahmedabad
Harapanahalli,eb9e781e6be511a75a57,Bengaluru
Korremula,ac1e4e2d688a8f0dd64d,Hyderabad
Ankushapur,2c8123be9a07169d0786,Hyderabad
Devla,f52856ffe47c505934e9,Ghaziabad
Aliabad,520ab78885db28cc5c71,Hyderabad
Puranapool,5cb0aeff0b09b054fbb4,Hyderabad
Katedan Industrial Area,c9288deeaec2fc2dd229,Hyderabad
Hulimavu,3d52a9f1829d67903b89,Bengaluru
Bongloor,0090f3a5f8b27f843244,Hyderabad
Soladevanahalli,f6432a5acaed33d77070,Bengaluru
Prahlad Nagar,ebd6cf8af1e2f00a27c7,Ahmedabad
Sector 105,e4861075e1a3386ca338,Noida
Pailan,144a58678e0162f2e634,Kolkata
Kansai Gaon,2d69ee60fd011660faf9,Mumbai
Sector 70,620013d109c88f155e96,Noida
Kakkalur Industrial Estate,cc142050ceafaeaba981,Chennai
Pradhikaran,c366582de993cbb43e0b,Pune
Sector 67A,f81144ab39ebde408512,Gurgaon
Sunarwadi,3c100733a9b6ab9f318a,Pune
Iyyapa Nagar,c3ccd4a10d05a67bdf8c,Chennai
Tilangpur Kotla,f7b77532737a5faaf74e,Delhi
Kanva Garden City,31f2f76615870f205228,Bengaluru
Abbhiareddy Layout,ff147c2454a36f39474e,Bengaluru
Sovabazar,6da931561c4409fbfddf,Kolkata
Jaynagar,2e7ecf3e962c1bd2a3f6,Kolkata
Hari Om Nagar,122a0a98e3103c8f2bee,Mumbai
Nagaram,af37adddb5bbe766e329,Hyderabad
Nungambakkam,aff50276c8dec7a3f562,Chennai
Dighe,f7889bee44350449ada2,Mumbai
Jubilee Hills,b667ac56b48ba4f057bd,Bengaluru
Shirgaon,026e4d5d40346a35a35b,Pune
Juhu,bf0426925c3460e34ee8,Mumbai
Khokhra,5800ea10c27cc60d28f0,Ahmedabad
Hosahalli,b1a27b4b97f81de5ddac,Bengaluru
GB Palya,e498c44899af4dd4e821,Bengaluru
Gowlidody,4dc354b00fb3f883768f,Hyderabad
Guddahatti,0b5121661e89c5feae26,Bengaluru
Anand Tirth Nagar,645184402995bf2534b1,Pune
Sannatammanahalli,3e1f54fcc7fe0f5d8613,Bengaluru
khopte,8e7c7f7d4ca6bb5f060d,Mumbai
Asola,0a3d9489c755e323b5d4,Delhi
Mahendra Hills,01f53b6ea6883e721476,Hyderabad
Pasumalai,3d95b43a0a71fdcdf3cb,Chennai
Kasuvanahalli,2915de54fcbacbed8e46,Bengaluru
Vembakkam,0848cc66e81777089b42,Chennai
Vijay Nagar,9f3d2572f63d58a7d52c,Delhi
"Sector 34, Sohna",68232024bf00bc1aa865,Gurgaon
Kalagachhia,5d654fcac264f1f25cd7,Kolkata
Cholappanahalli,b76d5b1a1044ecb2e7c5,Bengaluru
Kondurg,135be59a598aeb88e0fa,Hyderabad
Sector 95B,2c6b856acd7426347169,Gurgaon
M Hosahalli,d50973b03189f91d06a6,Bengaluru
Parson,3446632890edb514a51f,Ghaziabad
Sreenagar,2c1098406790fabb4dcb,Kolkata
Thavarekere,27388ef269e1aafdfce2,Bengaluru
Kuha,5f478561c3beac848a6d,Ahmedabad
Band Colony,41c72c6e23a0e82bbecc,Gurgaon
Muradnagar,ccab6275e730d46160b7,Ghaziabad
Jangamakote,3e5b22fa6830fc128d76,Bengaluru
Kottavakkam,dcda36a74c8e71b9715b,Chennai
Sector 3 Dwarka,dc306393462a1c1f99a4,Delhi
Gunjur,a6206e583dc1fdcbd8b5,Bengaluru
Toopran,bc2b49387afb1d8cba1d,Hyderabad
Cheriyal,4589beadc50ebecad471,Hyderabad
Vikramgad,a4dbc8095d8180c3a78b,Mumbai
Balkampet,3ee6b7b108a8b2b4ea6b,Hyderabad
Nalsarovar,9d4b0beaa4faee1bb0d3,Ahmedabad
Dhankot,9ed3d9ff152efe726b10,Gurgaon
Khera Khurd Village,3ebbbefb04179022119a,Delhi
Botiguda,deade0779cc5c8b6c7ae,Hyderabad
Thakur Wara,833c6cfce5c10ba5566a,Gurgaon
Patil Pada,8a0a3c3e1dc0af3e16af,Mumbai
Rani Gunj,85e8eeacef30c8ec3f83,Hyderabad
Sector 53,2e6f7dbcbe2ca5b73f7f,Gurgaon
Sector 34,bc013e52ddc38512a942,Noida
Harohalli,70d7356510a36db7a8d5,Bengaluru
Gajularamaram,9e93f550e33a37534195,Hyderabad
Athipatttu,17d7edc0f1d2dd5864c4,Chennai
Tathawade,6139ec6fb971f97512af,Pune
Razapur Khurd,817ff04f974ce36ab9f7,Delhi
Sector 14 Rohini,91685036eab713e4f258,Delhi
Saphale,b68ac57590ce01d017a4,Mumbai
Pragathi Nagar,3f4c35ef6ec835de7a4c,Hyderabad
Umayalparamancheri,6d78571d520bddb53668,Chennai
Naihati Urban,a9bf7fd8a33b007cb2f3,Kolkata
Sector 123,6a2c3a3b58f49dd9ed04,Noida
Chanakyapuri,5da462ac7cb3dbb756e8,Hyderabad
Mundhaware,965ada4dee82e7892ae5,Pune
Chikkalasandra,927013cdbaec14a20af1,Bengaluru
Pedda Golconda,2fc407d0acf2db3f8432,Hyderabad
CRPF,6fd83e8bb84026960928,Hyderabad
Lok Dhara,32c3559552efe263e12f,Mumbai
Mannur,5925cc4bf8a8088f9209,Chennai
Vinayagapuram,de476a29abac422bc637,Chennai
Laxmi Bai Nagar,278f0d0662829f8e0218,Delhi
Phase 3,893886ab40d5722c5b7c,Chennai
Karai,9f423688c7bdf7db9956,Chennai
Wagholi,0e30c81e871dee868773,Pune
Miyapur,6ec4a20bf1915722754b,Hyderabad
Koti,a1a9fe4b0e6426bcea9e,Hyderabad
Lingarajapuram,4c5dca83da392745859a,Bengaluru
Belapur CBD,d259a8a472641ffb0c8b,Mumbai
Hebatpur,3e94ec9384cd29b67e0d,Ahmedabad
Belur,fd427c5a67b9f5fd5bf2,Kolkata
ISRO Layout,7e57374560c67fe2ea1f,Bengaluru
Hirco PALACE GARDENS,25f3486090311d7da10f,Chennai
Satellite Society,9e2f847ca8b4e0e2fd54,Ahmedabad
Sector 29 Rohini,1ee7e4f40d1d1ad4edff,Delhi
Sector 86,ab85d22a8d8c18c081bc,Noida
Naurbad,0dd48531357eb076975c,Kolkata
Bhyraveshwara Nagar,0ec31d04b11ba2f9647c,Bengaluru
Pushpanjali Farms,978b4583493feb8d574e,Delhi
Shaheen Nagar,4f7422e288f802da2d2d,Hyderabad
Chikkabettahalli,1036bca791d6d3b3661a,Bengaluru
President's Estate,0b353fa5f3413cc64eab,Delhi
Jai Suryapatnam,039e0a015a93ce7ca654,Hyderabad
Dani Limda,d5de20df122981bfe51a,Ahmedabad
Sundarpada,30affc2fcfc6826196c3,Kolkata
Kamatchiamman Nagar,d5af15228585568535af,Chennai
Kolathur,3bd18b6fbae7ebc8753d,Bengaluru
Shanthi Nagar,757ddfc57f289d08ae40,Chennai
Sector 5 Dwarka,7abbd99dafb4c2bc4edf,Delhi
Kodihalli,aab1756dab4540cc6598,Bengaluru
Chikhali,bcbfc66a5b7fad0e767a,Pune
Bowenpally,549c49208d4b5efbeb69,Hyderabad
Sinthi,943676e1762b44a575f0,Kolkata
Richards Town,fddc66544f31d9cda301,Bengaluru
Nandigam,95cadfa2d36e51e69121,Hyderabad
Yeshwanthpur,b7f34d7def2ebcfeb7cc,Bengaluru
Indraprashtha Yojna,a646bab781a235314b5a,Ghaziabad
Ali,08ec4f3affd6df9fc4e9,Delhi
Ranhola,c7393510fa83239821e1,Delhi
Mogappair East,88ddd35bb3987fe7dd0d,Chennai
Talakondapalle,76f43c17cc715fcb4033,Hyderabad
Haibutpur,b3fcbbeb1bed50c0659d,Delhi
Gobra,a8aa5cc12091c609a7f3,Kolkata
Mangadewadi,53faa7550e7e5e0f6809,Pune
Torangan,85c9fa0b15ce73c401ae,Mumbai
Bhadra,9f9805bbe29a213da933,Ahmedabad
M.Medihalli,687e83623a98ee7fa132,Bengaluru
Ranhola Extesion,17863f5d79d31cd19888,Delhi
Sector 153,504c2e27306babde8bf1,Noida
Palpara,1b5ccbb0147c4aec0527,Kolkata
Kumbaranahalli,056f6ba925629aa9d001,Bengaluru
Katraj,39ea78c13a9a4a516b8b,Pune
Prabhadevi,336b6b11b4a06f81db28,Mumbai
Irandankattalai,ecbd0d3acc18d68ba097,Chennai
Medahalli,fec79f916b08713ee5cd,Bengaluru
Rishra,0b5e6955b7b12f466044,Kolkata
Varadharajapuram,06ecaf5ca00e098c7145,Chennai
Sector 23A,2585032b67477757ef38,Gurgaon
Bagnan,d40b002b8c40d8bb56cf,Kolkata
Sector 18,fc91eeb021a11f57daa1,Gurgaon
Panchetty,1377df4c8c3292e4a9d8,Chennai
Kalyan Vihar,243e17387ddaeee312d3,Delhi
Mahalakshmipuram,0e05d534a5fade52f000,Bengaluru
Jigala,893230260905c593cfcc,Bengaluru
Chitlapakkam,7ba4906dd4f8b1360195,Chennai
Sector 23,6cfc3c2eb63038429d14,Noida
Jalahalli East,915703389b85169255f0,Bengaluru
Durga Colony,d2e40b827da36a8b092e,Gurgaon
Kachohalli,adb92047f3d1fd25794a,Bengaluru
Ambivali Tarf Chon,c47d29dfa809ab3508cb,Mumbai
Wave City,3817d53b34cfce27c2ac,Ghaziabad
Yerthiganahalli,c0224c9c04a073f6e0f2,Bengaluru
Dasnagar,380021c68db982df5bde,Kolkata
Kaipenikuppam,8fed3f594406d3dc3048,Chennai
Manneguda,df09c255989b3bc620b5,Hyderabad
Rasapunja,9ad17a84f2a707d9d834,Kolkata
Sankod,02af3f75a68650d96d4c,Ahmedabad
Bhamboli,35a00c5214fe5ffeeb1b,Pune
Dasappanadoddi,a9ec54163c71077ab3ba,Bengaluru
Natham,11e2146ba8bf8d4cb5e9,Chennai
Madhurapur,4608d56c1d1575dd1210,Hyderabad
Kalkaji,2225fbc09dc82c228011,Delhi
Daulatpura,d553562b8fe021c60b92,Ghaziabad
Paldi,427dec6bfb3d7380606b,Ahmedabad
Sector 68,9d8a921dc7ddd1d035f3,Gurgaon
Borivali West,63913984110fb4e5c0b4,Mumbai
Crossings Republik,47131543b8f368b96a27,Ghaziabad
Sector 38,3a8833959f9caf349991,Gurgaon
Tikiapara,13a0fa017b1ca26b2a2b,Kolkata
Jambhul,633f22a28603909340ce,Pune
Kushaliya,834f243f2196f0a17c4a,Ghaziabad
Sector 63,c951a03c4f71780f6b1b,Noida
Vemagal,22da0cfe774df1f07034,Bengaluru
Sector 72,87ebedcc3bfc530600cd,Noida
Pattaraiperumbudur,e707faed870bb2d381fc,Chennai
Santiniketan Pally,d73c090559629e6a7d3b,Kolkata
Uday Park,b4a9d8312d323c5ec77d,Delhi
Muthasandra,b7f22a0214c81abac071,Bengaluru
Vittasandra,b982a76ff647196a6ea8,Bengaluru
Punjagutta,10e10b23d9e6998cae74,Hyderabad
Komuravelli,644955c9f3c733f05e3e,Hyderabad
Chanchalguda,d2f28fa6996ef25433ab,Hyderabad
Sector 165,dad2b4d12d9c5b72a462,Noida
Pale Gaon,0202e59cf558da7d2538,Mumbai
Jalochi,7312429d2cf0d2fefbfa,Pune
Lokhande Wasti Lane - 2,b5612c5679128387ee9f,Pune
Gaddiannaram,5f68cb49c3b7eb4f63f4,Hyderabad
Narolgam,3c89a52cbdc8aedb8758,Ahmedabad
Kalyan West,673b97a67212f4c7dcff,Mumbai
Malabar Hill,ec068498026692be6729,Mumbai
Mallasandra,585fecb03367193615e5,Bengaluru
Alwarpet,6f94be54d34f58775459,Chennai
Sector 78,80de3be8e9ffe90c0cb3,Gurgaon
Kolwadi,e39334572ab7d3104a4b,Pune
Noida Extension,cf71aacd133f9efddb6f,Delhi
Chikkasanne,b9156e53276211925c1b,Bengaluru
Mahatma Phule Peth,2ed551f63b8573ec0f19,Pune
Alappanahalli,88d632dafeb7abfbf762,Bengaluru
Chunchanakuppe,c10d46e9385839632b20,Bengaluru
Hurulichikanahalli,1f3f8f6041845c0ea21a,Bengaluru
Hatisala,186187293a4f2191260a,Kolkata
Kherki Majra,4255d3c7ec3cca6bae67,Gurgaon
Kunde,6d564d70efb524e6b180,Mumbai
Ghuma,fbcb7b231cfe53a217ce,Ahmedabad
Shewalewadi,39b0c71077ab41bc9bd0,Pune
Krishnarajapura,3fddd57d6c7c7722809e,Bengaluru
Reliaable Tranquil Layout,c9b805454cf4a493f021,Bengaluru
Ariadaha,31c4cfc97fd3f1b4809b,Kolkata
Watganj,8176bcac8a7c60b1eae8,Kolkata
Ponmar,858a74f3adbfd2a0b6f3,Chennai
Sector 11 Dwarka,17b78ea2026093a0dc27,Delhi
Sheikh Sarai,3a95ae970bd87b109bb5,Delhi
Gujarat International Finance Tec City,df8bbd5fc0b6fe7f0a08,Ahmedabad
Dehu Phata,03278bf8f61042c26f0d,Pune
Aliabad,bc00b9e421e78962155c,Hyderabad
Gandi Maisamma,5e5e9c4279950bba71f2,Hyderabad
Hanspura,07b5adc76250ecfe5366,Ahmedabad
Lalgadi Malakpet,1f6a8fac01c0c014e385,Hyderabad
Hinjewadi,32ab5aaaa3d64108ae3a,Pune
Jambhe,72a1cf7baa8c85ad777a,Pune
Bhoodan Pochampally,b4587ab48603eb98b841,Hyderabad
Dholka,cdc293c19a94399e0293,Ahmedabad
Parivakkam,8c17aaa5b77eef8c3fb7,Chennai
Karumbakkam,4fc4f69d688e2b4bd89c,Chennai
Nalpur,39b3e96143554c12d836,Kolkata
Chattan Pally,d8c2106e9872758d8484,Hyderabad
Muchintal,cad71568a6f5c47d679a,Hyderabad
Sector 143A,ae7f89b1539aaea4c13d,Noida
Sector 40,1507013dd1564c8cdfa6,Gurgaon
Hosur Municipality,c07d039c45a93a7ddf9f,Bengaluru
Kammasandra,331ae27f6e58c4eb2caf,Bengaluru
Kamakshipalya,fbdaab41ddf19c51cc5f,Bengaluru
Deccan Gymkhana,a9312cbb63457b500ae2,Pune
Kalikapur,1ff26645fff193ee9686,Kolkata
Tarnaka,269cbc83f146a2e9b019,Hyderabad
Parvathapur,02f5f41471b2a04ae6c5,Hyderabad
Arakkonam,8a14b663cb83829d7119,Chennai
Sudhama Nagar,1963379ef89256da7445,Bengaluru
Periyapanicheri,dde092196917abd191c7,Chennai
Okhla,4755d176ca4909f89c47,Delhi
Aya Nagar,a550d197c479f5561ff4,Delhi
Dyavasandra,a5eccb71e930aae269a8,Bengaluru
New Tippasandra,758bf3732394242c0a83,Bengaluru
Lingampally,ddd321e2a48f5efe1ff9,Hyderabad
Shahpur Bamheta,85d0a0fa09d5764af8d3,Ghaziabad
Kaldari,1202800109b08151165a,Pune
Gokulapuram,e7eb44ae2e82bb7c1459,Chennai
Gultekdi,f5b22e9f88303e18cafd,Pune
Chaitanyapuri Colony,5f1d38ef5e4cb7e1ac9d,Hyderabad
Chilkepally,491707fe0e4b52c49873,Hyderabad
Jaffarpur Panchanantala,1cd7c63cfdb425bd3d32,Kolkata
Aroor ,76b984ba0386bcb42c00,Hyderabad
Haridaspur,c0f72f46b7d364cff4dc,Kolkata
Venkatamangalam,5c7420d2288e0444c097,Chennai
Andulgoria,27d208d784ed15312b02,Kolkata
Sanand Heights Society,0dc4c865715a7f923959,Ahmedabad
Pedda Mangalaram,0ce094fe4ebe3efaab5f,Hyderabad
Salkia,590370d6cb083a34269f,Kolkata
Kodungaiyur West,16f2dbca42a0666f31e2,Chennai
Madipakkam,f71cf9afc7c7a3e7032d,Chennai
Vijayanagar,685685f5de364e000f81,Bengaluru
Bankra,9290c6ceb84a2f6abbfa,Kolkata
Saket,5a69fa5b5762f3ba4785,Delhi
Thandalam,5047aa0c5af0b4a0af5c,Chennai
Villivakkam,32a7a95915b5eff0081f,Chennai
Bagpota,594e7ea1d57b65bd7ae2,Kolkata
Diva Gaon,ccccc4f088361e4fc07f,Mumbai
Thiruthani,f193d0003079b1655d06,Chennai
Inole,91f9cbbfcead920cb58b,Hyderabad
Nowapara,007775c5d56c00ff01db,Kolkata
Jawhar,b9c5e2ba9fc3b62f82f4,Mumbai
Girdhar Nagar,c7fc190eae3a8976c4a8,Ahmedabad
Kandlakoi,4cba2696c20bae3593de,Hyderabad
Takave,8a0cbc7e7e851210be36,Mumbai
Kotiganahalli,6cc6a4b3c1a25b84bbb7,Bengaluru
Malthan,2248b5d86adf6048fee8,Pune
Navapada,26c447825616bebfb2ca,Mumbai
Thaltej,471b87959738320bf19e,Ahmedabad
Kasavanahalli,61a3f883035cf7c5af11,Bengaluru
Doddacheemanahalli,3ea15fbfd1d91e254905,Bengaluru
Sector 110A,9fbaa4bf7e2687628c8c,Gurgaon
Makardah,13ed891155d2da45bd8e,Kolkata
Civil Lines,dc8e2a9895b9117f44bf,Ghaziabad
Mankundu,a31c9c1ec8b823778d54,Kolkata
Basheer Bagh,745114d7f300225d47d5,Hyderabad
Sector 105,be50a45a5409cdf0f681,Gurgaon
Cholur Palya,027325634a9fd14f500e,Bengaluru
Shindaone,231e5ec9de20a18df8b0,Pune
Madanpura,75fc7e2917529a8e704a,Mumbai
Kharodi,7d33766ffdee57895b7a,Mumbai
Thirupalya,a2fa081d2bb53e01bc16,Bengaluru
Raysandara,426bbc860df0b5d6a8b2,Bengaluru
Daadys Gaarden Layout,82abcb6b049167bf2223,Bengaluru
Bansberia,dbeaf4ca3552b4164357,Kolkata
Aminpur,ab6b51a834acf3a89fa3,Hyderabad
Mulund East,49d0f6d177a9ff806417,Mumbai
Preet Vihar,872ea72d037671026fcc,Delhi
Paikpara,6291a7a8f564c0a563ab,Kolkata
Koteshwar,3948755173c1586b5ad7,Ahmedabad
Bibwewadi,b4164fe81aee4b686d54,Pune
Perungalathur,150ebc0c1586fcd87984,Chennai
Greater Khanda,cdafea8a4f352d3a6908,Mumbai
Janti Kalan,766d3098e585b1421621,Delhi
Divi Parangi,10cb1c503f45a71789f4,Mumbai
Entally,5d351b1654d33ce34c11,Kolkata
Pazhavanthangal,ad235f9100482a772729,Chennai
Nedunkundram,0f16b25c96c415bef798,Chennai
HMT Housing Colony,ce8ba481222e08c3784e,Bengaluru
Mettukuppam- Kanchipuram,fa35583e3bdbb2f3ed53,Chennai
Kanhe,40d15a7ba65be47917bf,Mumbai
Sikrod,38d97eac7da1b4a235da,Delhi
Chowrangee,4ed1d8bb4f27ca378819,Kolkata
NGO Nagar Extension,edb241074d290fefeb88,Chennai
Kasba,e4773c4169a67723199a,Kolkata
Navghar,98e64e60dc9c1d3bc5cb,Mumbai
Premavathi Pet,b940af4b8e81e059cfb3,Hyderabad
Baranagar,74832fccfb5f03d2eb92,Kolkata
Mudichur,7a557e9d7fc56ef05262,Chennai
Haranwali,aef004a067c95cc45d80,Mumbai
Chikkaballapura,d841b93eae9318c14359,Bengaluru
Konanakunte,f065e25dfafe1bc70892,Bengaluru
Sahibabad Industrial Area,c93953f950ebc49d36f4,Ghaziabad
Khaja Guda,73bd5c38b94efedeae82,Hyderabad
Roop Nagar,cbb6a2448ee2269f86c7,Delhi
Sector 112,90017e346db7d05e6f25,Noida
Polachery,7ec18d2d5d4acd6ff8c7,Chennai
Chiduruppa,bcad9d937ed5dccd631b,Hyderabad
Arabikothanur,8599261879281974afcd,Bengaluru
Madhanandapuram,aae6e9a1a1b6115c45a7,Chennai
Irumbuliyur,e17f8bf0c95ece9b9d51,Chennai
Uthandi,a302f344a37820d3e4d7,Chennai
Hajipalle,bbcb20e75ff13bde318b,Hyderabad
Victoria Layout,edc647f6199e2a013f60,Bengaluru
Chandu,4bfe1808cb138ef049c1,Gurgaon
Natunhat,9c422444947661c755c4,Kolkata
Basavanahalli,b3e3b770008e5888695a,Bengaluru
Paprawat,5d0cd7d6d3ff641f683e,Delhi
Krishna Nagar Colony,7e698ebf899347ae1430,Hyderabad
KHB Colony,e7b54a62c4ff2baaee3b,Bengaluru
Lekawada,ee2f3529cbad2dd20072,Ahmedabad
Mahalakshmi Nagar,ce9f2777931e4d2c37d1,Chennai
Chi I,7cef40f47e8751622fac,Noida
Chhota Chanpur,4cbba540e6cad997b028,Kolkata
Ramnagar,8f2396d4af133dab0955,Mumbai
Redhills,f07aefeabc4fc687a49e,Chennai
Boisar,30700ef513d36f66c5a1,Mumbai
Khanpur,4f1490a4d996716e5c9a,Delhi
Dilshad Garden,b1f7ac3970f9b62fe418,Delhi
Doddaballapura,a6831ea24460d53b0859,Bengaluru
Nava Vadaj,3ac0595a39e6926d2bd7,Ahmedabad
Sahibabad,4ab7a7d5b78125087d9d,Ghaziabad
Old Wadaj,ba0916976ffc5a749ccf,Ahmedabad
New Mustafabad,2d81473da9c51e12ec13,Delhi
Laxmi Nagar,6c76f8998f6a11b6eccd,Delhi
Ambegaon Bk,75ea088c0a5aca39a3a7,Pune
Sukhdev Vihar,4c4d27dffb8691841730,Delhi
Sector 23 Rohini ,8a0b55b58033e37ae7b2,Delhi
Anjur,9e930d7e82993573002a,Chennai
Mavalli,f01635519163b2ac626a,Bengaluru
Keerappakkam,6cb6bf9b10293df58ea3,Chennai
Khanapur,e8703233046b2d966a91,Pune
Hinnakki,632fcfbd0f7df6df5f5a,Bengaluru
Chichuraganapalli,9f99c77db07f85f11215,Bengaluru
Goraj,b255db561f4d0cbde635,Ahmedabad
Shibrampur,3f0a3938a44f258da633,Kolkata
Anand Nagar,80739b5518211cf8e757,Mumbai
Doddasanne,3b1671ca6eb3b03626b2,Bengaluru
Vadekkal,f18801506720e483da73,Chennai
Kokkirala Gouraram,45272b64f6c8a5f59898,Hyderabad
Dahivali,390650e764ba3fc04611,Mumbai
Dahiwali T. Waredi,063a38a095fec2cd70c4,Mumbai
Asangaon,f9595daf8126b1a16e03,Mumbai
Maheshtala,efc61a48696b009df572,Kolkata
Jigani,46a766f98ff9c170ef68,Bengaluru
DLF Phase 1,121f40755ac071d4ddb9,Gurgaon
Palta,fe8ffc32331dbed68fd1,Kolkata
Sector 30,b3697f03987876dbeb87,Noida
Sector 27,c15dea82cc16687c4617,Gurgaon
Warai Tarf Waredi,0d00de79e33136383aca,Mumbai
Sanath Nagar,b3bfda183937bb174c13,Hyderabad
Said-Ul-Ajaib,a703cc2361fbae721d0d,Delhi
Lakshmisagara,65dcb73cad794240b316,Bengaluru
Yadiyuru,e7e52990bf5dd2e50f75,Bengaluru
B.Marenahalli,81b4f5a69169018a839a,Bengaluru
Ayyangarkulam,155ba190b4011eada20e,Chennai
Jor Bagh,656ab7ed19355a264db1,Delhi
Ibadullapur Urf Badalpur,786352f280849811d10c,Ghaziabad
